,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments,Stream
8935,0.602,0.604,6,-6.775,0.0324,0.0384,4.93E-06,0.452,0.415,145.711,324200,114072,1266,69,3370146
8936,0.905,0.962,4,-3.197,0.0856,0.0299,0,0.0272,0.906,129.969,174647,400952274,9699989,447978,165641969
8937,0.727,0.937,11,-2.871,0.286,0.00417,0,0.091,0.749,132.067,219493,4679767471,26399133,5331537,370991124
8938,0.762,0.869,6,-3.287,0.13,0.0793,0,0.137,0.747,132.05,230635,669361305,5107045,198024,82676255
8939,0.882,0.736,3,-2.892,0.116,0.00222,0,0.0515,0.582,125.995,194547,1539136154,8084738,977340,98354748
8940,0.836,0.728,0,-3.449,0.0563,0.0079,2.94E-05,0.0563,0.444,131.969,190234,281150229,2178051,79288,40368550
8941,0.919,0.656,1,-4.247,0.0795,0.00815,0,0.0797,0.465,148.107,171723,10227002,352984,6539,3977844
8942,0.832,0.682,1,-3.828,0.046,0.00905,0,0.103,0.94,127.948,199766,21763639,760894,25788,3242039
8943,0.575,0.83,10,-2.704,0.0421,0.00317,0,0.0381,0.504,151.966,207982,10493750,412469,11168,2656755
8944,0.698,0.813,1,-5.171,0.0395,0.00681,3.18E-05,0.103,0.355,150.001,236773,361443094,2394551,167176,20684880
8945,0.874,0.764,5,-3.397,0.0488,0.029,0,0.0407,0.887,124.954,188976,127429852,1152287,66770,13468335
8946,0.366,0.974,0,-4.849,0.178,1.63E-05,0.0476,0.344,0.126,200.027,264880,3462432,51742,0,4950978
8947,0.446,0.982,3,-4.508,0.153,5.72E-05,0.000234,0.364,0.23,150.015,248987,1890341,26165,0,2883810
8948,0.343,0.954,1,-4.846,0.0795,4.21E-06,0.0964,0.348,0.263,194.918,249493,1472514,20505,0,2242756
8949,0.465,0.907,5,-5.902,0.0586,0.000298,0,0.046,0.162,93.457,248347,674374,11917,0,1081634
8950,0.611,0.897,4,-9.443,0.0371,0.055,0.927,0.0627,0.597,119.246,133600,349011,14210,0,3290468
8951,0.586,0.978,1,-4.884,0.0311,0.00181,0.0113,0.363,0.636,125.826,96149,748694,13711,99,11949808
8952,0.439,0.879,8,-6.164,0.0613,0.000454,4.12E-06,0.115,0.455,159.982,318173,43942,1261,137,477112
8953,0.425,0.971,7,-6.609,0.0421,0.00259,0.696,0.392,0.457,174.964,173240,50224,2343,188,498071
8954,0.537,0.982,1,-2.868,0.0754,0.105,1.88E-05,0.32,0.455,164.99,241973,1112679,21263,0,6138669
8955,0.482,0.822,5,-8.37,0.0412,0.00125,0,0.06,0.133,93.573,102740,983,98,51,1686372
8956,0.427,0.813,0,-9.02,0.0737,0.0713,0.109,0.873,0.344,106.859,134267,8726139,58295,1658,9999321
8957,0.8,0.545,2,-13.637,0.0357,0.711,0.00191,0.104,0.861,124.943,250933,1162114,5958,292,129580419
8958,0.411,0.859,4,-7.382,0.085,0.0671,0.00201,0.958,0.36,112.228,156173,1187862,3295,248,1948126
8959,0.617,0.301,9,-15.393,0.0292,0.776,0,0.0914,0.664,111.527,191733,9460860,64719,3309,35208891
8960,0.565,0.225,7,-17.384,0.0342,0.79,4.06E-05,0.113,0.415,118.937,235360,873873,5822,0,26194215
8961,0.698,0.689,2,-12.529,0.0577,0.167,0.000119,0.0692,0.972,139.997,176093,4586348,13591,1537,40917351
8962,0.719,0.44,2,-15.11,0.0393,0.573,0.000291,0.0681,0.82,125.378,197333,62903,482,10,27076558
8963,0.472,0.18,7,-18.835,0.034,0.496,1.39E-06,0.111,0.373,123.596,206093,1178149,5482,167,25409722
8964,0.714,0.885,7,-5.922,0.0411,0.211,3.87E-06,0.255,0.91,141.371,183293,142396,915,47,2961498
8965,0.724,0.694,7,-12.889,0.0454,0.0702,0.000407,0.153,0.946,132.79,235133,474927,1949,74,18534972
8966,0.348,0.536,5,-5.76,0.0313,0.34,0,0.209,0.199,150.586,250000,44480558,352973,7956,179230151
8967,0.704,0.764,4,-6.508,0.026,0.167,0,0.235,0.709,100.018,285611,73742662,694375,34648,42652491
8968,0.787,0.641,9,-6.015,0.0897,0.102,2.59E-06,0.104,0.56,103.938,235612,19852943,93052,1436,56699737
8969,0.595,0.613,5,-5.066,0.0514,0.63,0,0.129,0.833,156.017,187147,463233,4626,263,6586316
8970,0.544,0.7,7,-5.551,0.0466,0.263,0,0.249,0.283,142.7,256811,5859560,52977,1203,5797564
8971,0.5,0.698,7,-5.079,0.0474,0.0655,0,0.102,0.463,100.06,190099,1754314,15577,771,2246006
8972,0.514,0.551,9,-5.751,0.0335,0.328,0,0.144,0.108,147.919,232351,11586030,40910,685,16334695
8973,0.591,0.597,8,-7.189,0.0833,0.514,0,0.108,0.57,172.192,216533,15931614,69570,1598,31119947
8974,0.557,0.677,11,-4.575,0.0713,0.153,0,0.296,0.341,174.086,186318,349809,5627,264,664700
8975,0.556,0.566,7,-6.874,0.0269,0.397,0,0.163,0.231,95.003,236818,24169714,88525,1308,29455865
8976,0.223,0.359,0,-7.569,0.0312,0.845,0,0.133,0.193,73.059,398799,229559849,2111375,72425,73396099
8977,0.411,0.277,7,-8.844,0.0305,0.903,0,0.209,0.345,143.768,207752,105416743,863828,14752,31076062
8978,0.643,0.513,10,-7.355,0.0253,0.832,0.000852,0.143,0.25,95.976,222302,256807355,1424778,69069,22512082
8979,0.524,0.52,2,-6.838,0.0272,0.643,0,0.158,0.259,143.885,335710,,,,46537728
8980,0.558,0.506,1,-6.761,0.0236,0.704,3.05E-06,0.0896,0.358,90.001,289013,144585498,962653,28467,23344049
8981,0.462,0.472,4,-6.913,0.0281,0.726,0.000107,0.136,0.238,116.777,193333,60610198,976044,13351,13091068
8982,0.567,0.577,11,-6.197,0.0264,0.628,0,0.132,0.217,101.99,334331,39361972,407051,10056,21961893
8983,0.638,0.471,7,-7.025,0.0258,0.825,0,0.0993,0.381,99.017,275371,88361817,933395,13983,14140067
8984,0.643,0.401,4,-6.37,0.0331,0.61,0,0.109,0.263,134.89,262573,11096054,200548,2475,5235546
8985,0.272,0.195,2,-9.788,0.031,0.947,7.75E-06,0.0862,0.233,89.646,150712,445491,6440,18,1831331
8986,0.774,0.653,2,-4.304,0.0361,0.107,0,0.0609,0.845,95.009,210133,99702209,587998,23752,119686372
8987,0.699,0.657,1,-9.067,0.0373,0.335,0,0.271,0.648,80.89,250640,4852836,64747,2467,175808580
8988,0.7,0.818,9,-7.623,0.0362,0.518,0.00018,0.288,0.442,90.041,256387,6760145,61881,2194,52563148
8989,0.83,0.789,1,-5.385,0.0819,0.0153,1.09E-05,0.0532,0.749,120.047,127373,80675148,562056,31995,85448207
8990,0.537,0.777,0,-5.129,0.121,0.0119,1.37E-05,0.254,0.543,85.011,259600,24608915,132475,4492,42321266
8991,0.495,0.96,8,-4.886,0.0986,0.00407,2.13E-05,0.798,0.905,179.567,228293,6758812,54605,2466,28973408
8992,0.804,0.911,9,-2.881,0.0492,0.0632,0.000101,0.165,0.964,119.944,254347,17366276,63707,2029,33121754
8993,0.882,0.8,1,-5.772,0.0483,0.036,0.0133,0.188,0.978,135.034,210853,28221254,120363,3795,26633573
8994,0.773,0.863,1,-5.84,0.0491,0.0413,3.10E-06,0.0742,0.296,109.008,248693,19337939,78463,2970,23185690
8995,0.676,0.929,1,-4.469,0.0572,0.00536,6.82E-05,0.155,0.619,97.979,186389,1852743,24981,932,1019941
8996,0.664,0.725,9,-6.179,0.0897,0.363,1.39E-06,0.272,0.659,96.348,303773,29864418,184659,6293,75611423
8997,0.604,0.82,10,-4.927,0.0401,0.144,0.000133,0.109,0.427,105.019,419520,66881027,307726,6211,73172601
8998,0.698,0.801,1,-8.366,0.0326,0.0598,3.50E-05,0.205,0.905,93.859,245427,24223551,126449,2429,44427032
8999,0.668,0.848,6,-3.94,0.0435,0.0363,5.68E-05,0.071,0.773,95.494,285067,69527093,338856,8989,50668229
9000,0.635,0.836,7,-6.217,0.0517,0.00826,5.72E-06,0.0624,0.336,118.187,247600,497345,2589,77,37215405
9001,0.438,0.84,5,-6.303,0.0345,0.115,0.0416,0.95,0.86,92.182,252790,11434642,68455,2035,36500581
9002,0.374,0.946,1,-5.6,0.273,0.0889,0,0.167,0.702,105.731,232667,17875254,148123,3910,23947096
9003,0.589,0.681,9,-9.841,0.0696,0.309,3.26E-06,0.0969,0.867,185.906,263173,672382,12129,367,25861575
9004,0.696,0.878,11,-5.303,0.0381,0.0053,0.258,0.233,0.885,108.615,335867,2490126,10272,228,26908726
9005,0.715,0.611,6,-9.131,0.0679,0.432,0.00219,0.194,0.691,140.045,362187,46472237,275384,6491,39178048
9006,0.718,0.431,2,-8.736,0.0314,0.132,0.000165,0.0686,0.324,139.618,254373,64959295,248223,6078,124251753
9007,0.641,0.892,0,-2.812,0.0303,0.255,1.01E-05,0.221,0.841,151.229,269373,67224019,194054,3861,90089950
9008,0.734,0.852,7,-5.632,0.0483,0.323,2.27E-05,0.421,0.89,149.976,267760,26560760,95655,1621,65078379
9009,0.521,0.852,6,-5.014,0.0624,0.0835,0,0.365,0.523,151.012,285040,29947162,96761,1673,65805064
9010,0.682,0.846,0,-5.119,0.0525,0.018,0,0.0957,0.423,129.993,229833,8553854,83669,2418,13046092
9011,0.739,0.748,7,-3.806,0.0269,0.355,2.54E-06,0.177,0.822,132.86,306240,33438886,95926,1992,51937368
9012,0.565,0.87,0,-3.895,0.0409,0.252,0.000162,0.526,0.886,145.164,375120,20652171,50360,1181,27307573
9013,0.683,0.638,4,-10.8,0.0567,0.441,0.000131,0.121,0.509,157.931,224133,4429977,11851,189,29760300
9014,0.545,0.876,11,-5.837,0.049,0.00672,0.00667,0.101,0.61,166.085,245213,25791039,51867,1477,27511524
9015,0.554,0.784,6,-7.591,0.0696,0.199,1.24E-05,0.084,0.689,167.386,239259,4236501,33365,1227,13964755
9016,0.573,0.939,8,-6.441,0.0808,0.493,0,0.0994,0.963,137.382,134253,26507313,299220,6548,259145338
9017,0.456,0.894,9,-4.602,0.037,0.458,0.485,0.0695,0.926,151.333,241991,1447080,22304,757,200420305
9018,0.551,0.86,7,-7.839,0.0796,0.262,4.57E-06,0.0558,0.723,136.921,141507,8777207,76513,2063,172618849
9019,0.595,0.462,2,-8.414,0.0259,0.102,0,0.0641,0.526,124.991,210525,350935,5154,223,137437713
9020,0.512,0.69,1,-6.969,0.0249,0.162,0,0.167,0.417,107.839,194216,12909175,82530,4552,95115792
9021,0.53,0.873,4,-5.105,0.118,0.297,0,0.0521,0.583,162.154,161587,16109,136,10,32934677
9022,0.458,0.423,0,-8.647,0.0321,0.254,0.00013,0.118,0.491,126.984,201022,3292173,20752,860,65912907
9023,0.512,0.671,7,-11.042,0.0731,0.0609,0,0.247,0.67,153.45,222147,3342975,36686,2036,11253163
9024,0.485,0.782,9,-12.526,0.0875,0.153,0.0381,0.798,0.482,80.726,287340,22986,359,1,13028961
9025,0.612,0.42,7,-15.645,0.0443,0.855,0.0166,0.1,0.874,150.125,211578,248969,4453,170,22881581
9026,0.463,0.0223,1,-26.117,0.046,0.993,0.768,0.13,0.0571,78.66,87467,550255,22658,244,11919894
9027,0.558,0.0259,8,-30.016,0.0458,0.996,0.871,0.0969,0.37,157.811,125520,3831690,25186,4180,149358376
9028,0.167,0.071,6,-27.108,0.041,0.911,0.855,0.107,0.0613,143.315,464293,18316658,157657,3262,45002482
9029,0.51,0.505,9,-13.053,0.0344,0.342,0.96,0.117,0.318,114.532,293752,421602,8498,624,30915068
9030,0.791,0.599,3,-13.648,0.145,0.315,0.928,0.111,0.57,93.988,310747,420678,16847,403,32914795
9031,0.26,0.01,4,-32.894,0.0359,0.98,0.843,0.131,0.0349,101.39,321880,1142365,16997,833,50810317
9032,0.183,0.0896,2,-27.54,0.0486,0.989,0.899,0.107,0.0326,76.923,77347,4560539,80359,6337,17592913
9033,0.645,0.393,6,-17.543,0.043,0.00903,0.89,0.364,0.441,101.757,323187,77782,2049,102,19613463
9034,0.828,0.61,1,-7.305,0.0648,0.00104,0.894,0.0792,0.566,130.064,191467,967821,26128,73,8414052
9035,0.71,0.734,0,-14.932,0.052,0.513,0.836,0.0701,0.4,147.98,177093,1405437,33849,3042,18524447
9036,0.315,0.22,9,-21.343,0.0514,0.987,0.943,0.0802,0.116,145.195,188787,172144820,2944721,99352,422612038
9037,0.287,0.292,9,-19.285,0.0541,0.968,0.978,0.09,0.346,145.703,218293,172144820,2944721,99352,91288142
9038,0.56,0.0519,8,-22.616,0.0423,0.99,0.905,0.117,0.182,132.691,260653,66575499,479183,27542,96589795
9039,0.417,0.0287,7,-25.066,0.0714,0.994,0.889,0.079,0.285,143.262,264053,48571,1255,59,2784513
9040,0.349,0.191,0,-16.111,0.0463,0.992,0.936,0.132,0.0414,140.422,191000,715668,8814,276,17181552
9041,0.385,0.285,9,-19.837,0.0583,0.966,0.937,0.111,0.267,137.2,210562,172144820,2944722,99352,5347062
9042,0.0863,0.201,4,-14.365,0.0355,0.915,0.943,0.113,0.0398,74.351,285251,445522,4589,167,8770855
9043,0.557,0.0958,8,-18.457,0.0542,0.99,0.872,0.145,0.202,112.819,300413,66575499,479183,27542,24936491
9044,0.287,0.245,0,-17.241,0.0381,0.982,0.923,0.0876,0.0626,150.269,192133,201266,5182,212,14809834
9045,0.467,0.124,1,-22.377,0.0516,0.992,0.879,0.0912,0.123,112.598,240533,208166,5297,261,42803265
9046,0.513,0.781,7,-5.564,0.204,0.483,0,0.347,0.682,78.748,159592,92311,11188,553,18523405
9047,0.613,0.638,6,-4.44,0.0323,0.203,0,0.112,0.438,136.019,262693,56794,1097,58,88237417
9048,0.6,0.458,11,-6.81,0.0359,0.63,0,0.149,0.228,145.984,240853,4402895,30618,978,27595574
9049,0.401,0.669,10,-4.69,0.0449,0.576,0,0.1,0.31,142.095,228600,53613716,226996,5377,42176418
9050,0.384,0.668,10,-5.189,0.0509,0.488,0,0.105,0.343,142.802,232047,53613716,226996,5377,21569425
9051,0.602,0.631,3,-4.065,0.0398,0.0278,8.66E-06,0.127,0.58,149.969,301200,20030638,85167,3369,20243755
9052,0.35,0.455,7,-6.259,0.0325,0.286,0,0.0702,0.381,94.286,272053,15325959,49596,1609,43661848
9053,0.569,0.723,9,-3.825,0.035,0.102,0,0.349,0.359,90.108,220013,14585549,53217,2255,21265524
9054,0.556,0.458,2,-5.78,0.0315,0.871,0,0.118,0.182,76.027,241308,4520677,50015,2724,4310275
9055,0.528,0.803,7,-3.941,0.0402,0.0613,0,0.158,0.273,111.887,232267,62128238,185292,9850,20209098
9056,0.464,0.386,2,-9.189,0.0385,0.837,0,0.207,0.351,89.801,343813,225880,3775,190,156503184
9057,0.3,0.7,2,-6.567,0.036,0.53,0,0.186,0.398,165.664,246493,20993573,96640,1468,97388765
9058,0.512,0.391,9,-10.4,0.0492,0.889,2.63E-06,0.714,0.277,138.094,233613,44560128,276479,5097,87962981
9059,0.304,0.791,0,-4.995,0.0319,0.375,1.63E-05,0.725,0.391,86.255,251933,17794675,90888,2357,57706682
9060,0.483,0.386,9,-10.062,0.0285,0.736,0,0.115,0.483,80.074,190960,49369716,279044,7664,111396980
9061,0.517,0.479,0,-8.201,0.028,0.718,0,0.115,0.546,149.182,214464,34327589,248491,5074,50050041
9062,0.581,0.402,2,-10.39,0.0277,0.39,5.59E-06,0.107,0.19,74.988,229868,2385772,47171,2111,5936390
9063,0.577,0.468,6,-10.576,0.0284,0.165,1.19E-06,0.149,0.352,172.032,238143,3022128,49659,1157,17621244
9064,0.62,0.638,2,-6.928,0.0283,0.503,0,0.261,0.603,76.022,213880,34327589,248491,5074,11294314
9065,0.511,0.541,4,-8.841,0.0316,0.398,0,0.0986,0.719,73.931,198765,12571833,100269,2340,
9066,0.45,0.494,1,-6.311,0.0287,0.252,0,0.666,0.158,146.947,297680,67828,1251,39,56801078
9067,0.54,0.833,6,-4.432,0.0453,0.0363,0,0.952,0.151,115.983,325200,1434353,22406,467,49737033
9068,0.436,0.484,1,-6.499,0.028,0.696,0,0.629,0.0824,147.407,367147,174465003,1087672,33069,25448101
9069,0.527,0.791,6,-4.195,0.0278,0.00731,0,0.252,0.506,147.043,278000,93119315,821888,15946,26278595
9070,0.407,0.456,9,-9.351,0.0283,0.194,3.88E-05,0.107,0.168,137.867,343344,19422116,125479,4122,38547032
9071,0.315,0.607,11,-6.879,0.0372,0.439,1.73E-06,0.705,0.177,143.538,507213,43137503,342442,10047,30775081
9072,0.42,0.685,0,-4.763,0.0304,0.13,0,0.0634,0.15,145.874,331920,1202789,25138,275,23374935
9073,0.445,0.733,9,-4.97,0.0291,0.149,0,0.596,0.482,93.978,262680,13293850,146078,2909,12965193
9074,0.432,0.829,8,-5.746,0.0517,0.00746,4.01E-06,0.112,0.225,140.094,447989,1171320,34088,1065,1153732
9075,0.397,0.528,10,-8.976,0.0326,0.678,0,0.298,0.217,143.958,473893,29283292,171445,4603,10815709
9076,0.276,0.572,1,-7.818,0.0377,0.641,0,0.2,0.285,77.986,237467,764832,5730,472,169769959
9077,0.802,0.849,8,-5.351,0.081,0.16,0,0.105,0.945,96.035,179773,225813491,922832,17124,87715420
9078,0.79,0.435,7,-7.921,0.0347,0.697,0,0.0723,0.703,124.036,275893,149584018,625235,15484,115362521
9079,0.85,0.679,4,-5.023,0.0742,0.342,0,0.299,0.885,99.976,185787,63565343,207096,4494,19579597
9080,0.586,0.885,7,-5.241,0.0758,0.173,0,0.082,0.624,95.989,223907,120609,4108,535,9149565
9081,0.725,0.843,6,-4.576,0.0382,0.335,6.39E-05,0.0691,0.794,91.674,193000,19131167,77805,1545,15123189
9082,0.618,0.595,0,-4.863,0.0299,0.694,0,0.147,0.553,83.014,186093,65913891,267974,4522,38223652
9083,0.605,0.636,7,-5.982,0.03,0.311,0,0.0569,0.326,96.108,261293,22505713,104690,2587,19859286
9084,0.829,0.643,6,-5.888,0.032,0.228,1.74E-06,0.0657,0.576,109.949,198360,18523082,57631,1750,8156312
9085,0.873,0.756,0,-3.729,0.0371,0.387,0,0.0573,0.96,127.995,189309,68164099,439261,11445,42516331
9086,0.321,0.64,2,-10.023,0.0324,0.28,0,0.718,0.414,146.172,214333,18784051,214961,1946,455297471
9087,0.628,0.931,9,-9.973,0.0968,0.000689,0.00146,0.0997,0.144,119.976,200653,,,,29870520
9088,0.451,0.875,1,-11.497,0.121,0.323,0,0.682,0.185,84.922,294680,,,,15275250
9089,0.621,0.948,9,-6.416,0.102,0.00465,0.000568,0.393,0.495,119.86,202200,16601039,131554,9738,7491076
9090,0.353,0.671,2,-7.303,0.0286,0.112,0,0.919,0.457,145.617,215707,4928873,56843,2166,3881052
9091,0.468,0.913,1,-9.395,0.119,0.573,0,0.697,0.311,84.307,294347,6930517,100151,5661,1576061
9092,0.492,0.894,1,-9.042,0.0876,0.543,0,0.689,0.376,84.899,293680,6930517,100151,5661,1616834
9093,0.449,0.468,7,-10.201,0.0272,0.386,0,0.146,0.637,143.181,179676,300180,6086,447,916478
9094,0.756,0.805,0,-8.586,0.149,0.171,0.00749,0.518,0.946,139.44,161987,3607,66,0,1472485
9095,0.388,0.546,4,-6.704,0.0268,0.116,0.557,0.124,0.124,79.447,236533,22294,566,6,1576039
9096,0.5,0.417,7,-11.239,0.0325,0.871,1.71E-05,0.232,0.455,120.067,242253,133194509,653256,17047,98724823
9097,0.838,0.359,9,-7.719,0.0453,0.585,1.13E-05,0.0564,0.679,96.948,174157,33823362,78023,1862,52835982
9098,0.613,0.569,0,-6.013,0.0331,0.326,3.83E-06,0.353,0.645,96.938,175052,33823362,78023,1862,3239723
9099,0.644,0.311,7,-8.513,0.0356,0.522,5.14E-05,0.434,0.44,141.998,213863,126851308,394930,10002,53311121
9100,0.456,0.557,7,-14.448,0.0486,0.406,0.00044,0.121,0.889,188.875,184267,14159622,89660,1495,53682345
9101,0.806,0.736,8,-5.874,0.0382,0.0649,1.63E-06,0.0421,0.729,96.001,205819,213775013,486511,12422,71432747
9102,0.401,0.366,7,-8.309,0.0275,0.621,9.65E-05,0.972,0.281,76.315,212689,89569630,232881,6574,21198015
9103,0.68,0.392,1,-7.688,0.101,0.441,3.41E-06,0.109,0.76,167.826,175150,967327,4833,100,8650428
9104,0.737,0.367,7,-8.323,0.0311,0.516,4.46E-05,0.108,0.748,117.957,177919,6216670,28859,511,12534913
9105,0.586,0.885,7,-5.241,0.0758,0.173,0,0.082,0.624,95.989,223907,120609,4108,535,9149565
9106,0.325,0.759,8,-7.146,0.053,0.395,0.000362,0.0773,0.36,126.627,166453,4018310,19543,428,241893969
9107,0.487,0.759,0,-8.093,0.0408,0.604,0,0.185,0.447,122.306,146080,11066,194,7,37792153
9108,0.316,0.78,5,-6.988,0.0517,0.748,2.18E-05,0.317,0.653,154.636,143133,210072,1733,79,31042109
9109,0.604,0.857,9,-7.797,0.0335,0.00247,0,0.362,0.784,122.246,249147,15294687,65097,3836,14848258
9110,0.355,0.703,1,-5.847,0.0586,0.54,0.0645,0.911,0.607,100.878,166053,287435,3240,150,16964783
9111,0.61,0.852,2,-8.368,0.0335,0.0192,0,0.295,0.784,122.232,222480,15294687,65097,3836,7686602
9112,0.423,0.776,10,-7.08,0.0578,0.795,0,0.201,0.396,122.236,172920,271351,1284,61,6342270
9113,0.421,0.809,6,-7.385,0.051,0.021,0,0.371,0.955,167.418,167467,157675,952,4,1301443
9114,0.181,0.325,7,-12.931,0.0339,0.863,0.0929,0.107,0.313,153.421,128053,364,6,0,1901995
9115,0.383,0.889,7,-4.156,0.134,0.0267,4.73E-05,0.386,0.745,190.193,222365,1536737,11187,662,578900
9116,0.65,0.306,9,-9.443,0.0393,0.57,7.07E-06,0.0707,0.605,118.068,180056,16123913,136857,4626,577193378
9117,0.632,0.232,9,-12.326,0.0318,0.428,4.95E-06,0.215,0.673,119.136,175493,16123913,136857,4626,174033542
9118,0.724,0.579,10,-10.933,0.0575,0.201,0.00856,0.0724,0.833,94.92,251560,1723257,22161,1337,25962414
9119,0.608,0.594,2,-11.86,0.0435,0.32,4.75E-05,0.129,0.789,125.166,174293,37204,572,23,18866293
9120,0.566,0.543,4,-11.796,0.0353,0.775,0.00279,0.204,0.744,120.9,139427,75647,570,19,4197949
9121,0.538,0.347,0,-11.532,0.0281,0.35,1.51E-05,0.26,0.707,108.788,125333,16748,114,5,1270396
9122,0.483,0.468,6,-11.535,0.0289,0.572,0.00059,0.435,0.794,105.88,155733,19039,242,7,3750247
9123,0.699,0.454,1,-11.062,0.0505,0.74,0,0.166,0.692,110.566,174293,2051415,16314,361,3420137
9124,0.338,0.232,0,-13.654,0.0347,0.728,0,0.168,0.533,138.101,147893,6470600,76176,3263,45745461
9125,0.548,0.566,10,-11.876,0.0307,0.672,1.22E-05,0.112,0.805,100.813,187400,130398,867,18,2901046
9126,0.721,0.939,8,-11.823,0.0376,0.115,3.79E-05,0.108,0.914,113.309,213573,1349692359,15938795,2240868,643466661
9127,0.702,0.933,2,-11.876,0.0492,0.0519,0.000128,0.155,0.896,115.114,205533,154680502,1005368,59367,100723571
9128,0.564,0.627,0,-6.933,0.022,0.526,0,0.0891,0.462,89.976,245640,28938123,222741,13816,24339313
9129,0.716,0.946,0,-13.01,0.0402,0.108,9.45E-06,0.184,0.524,115.18,233667,18139064,119989,9993,10231765
9130,0.749,0.835,0,-11.873,0.0473,0.155,2.91E-06,0.0927,0.967,119.938,209667,32511821,156096,5521,10338733
9131,0.654,0.83,6,-12.099,0.0513,0.0864,5.19E-05,0.268,0.938,118.031,196440,19699765,109115,3843,9608304
9132,0.729,0.412,1,-13.962,0.0248,0.634,2.75E-06,0.0429,0.672,95.91,273333,13878892,100805,5035,11160003
9133,0.483,0.847,9,-3.57,0.0419,0.116,0,0.0707,0.408,153.856,191653,1769326,120756,15474,5723679
9134,0.567,0.435,0,-15.835,0.0236,0.561,0,0.144,0.545,89.913,291800,28938123,222741,13816,5704152
9135,0.81,0.619,6,-12.61,0.0287,0.212,0.000242,0.261,0.939,108.043,220827,856257,13218,709,4505927
9136,0.58,0.299,10,-13.03,0.0269,0.699,0.00386,0.0805,0.364,93.037,282000,17593079,85069,2706,81913146
9137,0.54,0.348,8,-10.641,0.0339,0.804,0.00199,0.11,0.456,135.73,300520,17823097,90317,2169,35185852
9138,0.608,0.208,5,-11.824,0.0316,0.951,0,0.131,0.239,70.9,230680,2295465,20262,2,45846659
9139,0.615,0.177,5,-16.925,0.0465,0.82,0.000186,0.135,0.383,124.558,258960,766523,4427,79,57141080
9140,0.49,0.121,5,-18.532,0.029,0.872,0.0808,0.122,0.256,103.683,278293,2300028,14104,385,55355433
9141,0.503,0.109,3,-15.336,0.0356,0.94,0.0014,0.252,0.201,118.024,319227,2903560,25979,542,12892977
9142,0.549,0.139,8,-12.539,0.0288,0.946,2.93E-06,0.145,0.34,92.994,261507,319200,3820,77,28039602
9143,0.753,0.189,5,-14.235,0.0352,0.287,0.00301,0.0854,0.579,104.95,267720,1814702,11763,152,19916906
9144,0.324,0.203,0,-12.948,0.0397,0.652,0.00109,0.106,0.198,207.423,197147,959379,6978,163,28674291
9145,0.546,0.244,7,-12.515,0.0435,0.885,9.21E-05,0.108,0.412,77.248,170187,26028,314,11,15020069
9146,0.675,0.67,9,-7.218,0.0514,0.00565,0.00673,0.0805,0.726,90.23,336933,67402678,386475,12267,144683398
9147,0.656,0.781,8,-7.657,0.036,0.00661,7.57E-06,0.0926,0.478,130.28,298227,24665,473,17,97930438
9148,0.731,0.936,0,-5.009,0.0397,0.0121,0.00276,0.105,0.965,151.262,182880,49815,988,43,39812912
9149,0.807,0.693,0,-9.344,0.0623,0.236,3.62E-05,0.113,0.56,118.098,342533,9569629,73440,4776,47742734
9150,0.659,0.741,11,-8.08,0.034,0.00151,4.01E-06,0.15,0.459,130.27,383573,24665,473,17,28147978
9151,0.555,0.648,2,-7.684,0.0908,0.149,1.32E-06,0.114,0.466,147.512,225765,131965,1065,78,37590336
9152,0.79,0.622,11,-8.19,0.0545,0.0208,0.00293,0.134,0.919,135.256,242573,243588,1687,83,30870876
9153,0.527,0.937,9,-7.389,0.131,0.014,0,0.0531,0.866,145.165,287606,3585206,92960,6198,18489523
